id,device_id,product_name,product_sku,category_name,amount,status,created_at,happened_at
538,48,Donec vitae,3.77001E+12,leo,579,cancelled,12/28/2022 5:09,3/30/2022 12:41
539,118,molestie arcu.,3.77001E+12,"amet,",954,accepted,11/14/2022 10:14,12/4/2022 12:56
540,86,nunc. In,3.77001E+12,"pede,",136,refused,12/16/2022 8:36,5/2/2022 2:44
541,65,Proin mi.,3.77001E+12,sit,240,cancelled,1/29/2023 4:52,3/11/2022 10:52
542,78,Aenean eget,3.77001E+12,diam,284,accepted,1/3/2023 3:47,2/16/2023 5:06
543,157,dignissim magna,3.77001E+12,et,902,accepted,10/18/2022 9:00,4/25/2022 3:25
544,22,gravida sagittis.,3.77001E+12,"lorem,",7,refused,10/20/2022 3:48,12/31/2022 1:12
545,25,iaculis aliquet,3.77001E+12,sed,457,refused,1/12/2023 3:56,4/5/2022 1:32
546,19,turpis. In,3.77001E+12,Nulla,404,cancelled,10/26/2022 11:10,8/10/2022 4:26
547,80,pede. Praesent,3.77001E+12,malesuada,350,accepted,1/22/2023 10:34,4/17/2022 9:40
548,80,consectetuer adipiscing,3.77001E+12,"in,",426,refused,10/10/2022 6:15,3/18/2022 7:24
549,127,"semper egestas,",3.77001E+12,"et,",231,cancelled,1/7/2023 11:47,11/24/2021 1:24
550,197,erat vel,3.77001E+12,augue,618,refused,1/12/2023 5:57,12/13/2021 6:25
551,116,Nunc ac,3.77001E+12,gravida,183,refused,2/7/2023 5:02,1/8/2022 9:31
552,168,"at, libero.",v3770009015028,enim,593,refused,2/1/2023 8:10,12/12/2022 11:58
553,48,lacus. Aliquam,3.77001E+12,"non,",298,refused,12/8/2022 6:45,7/30/2022 12:21
554,13,eu sem.,3.77001E+12,molestie,240,refused,12/23/2022 6:41,1/19/2023 8:26
555,38,feugiat tellus,v3770009015028,urna,521,cancelled,10/10/2022 9:42,7/11/2022 11:25
556,195,metus. Vivamus,3.77001E+12,Curabitur,264,refused,11/16/2022 10:34,5/22/2022 4:48
557,186,Etiam bibendum,3.77001E+12,Vivamus,811,accepted,10/26/2022 2:28,2/25/2022 9:32
558,183,Vestibulum accumsan,3.77001E+12,ultrices,725,accepted,12/19/2022 6:29,3/6/2022 8:04
559,21,lobortis risus.,v3770009015028,dui.,622,accepted,10/30/2022 7:41,5/23/2022 10:43
560,59,purus ac,3.77001E+12,adipiscing,240,refused,11/24/2022 7:10,4/9/2022 10:10
561,90,magna tellus,3.77001E+12,vel,140,accepted,12/14/2022 6:15,1/28/2023 10:40
562,161,eu nulla,3.77001E+12,Vivamus,752,refused,11/3/2022 7:38,5/31/2022 1:06
563,26,Cras vulputate,3.77001E+12,"auctor,",735,refused,11/22/2022 6:59,2/23/2022 4:12
564,163,"sodales purus,",v3770009015028,parturient,953,accepted,2/11/2023 11:44,2/1/2023 11:46
565,173,risus quis,3.77001E+12,semper,801,accepted,11/22/2022 9:53,12/13/2022 7:37
566,134,urna et,3.77001E+12,nulla,741,refused,1/19/2023 3:18,5/22/2022 1:14
567,12,"elit, dictum",3.77001E+12,magnis,837,cancelled,3/1/2023 6:33,12/5/2021 6:49
568,169,"aliquet nec,",3.77001E+12,nisi,499,accepted,12/24/2022 12:05,12/23/2021 1:23
569,189,ultricies sem,3.77001E+12,accumsan,435,cancelled,12/25/2022 7:24,2/17/2023 1:20
570,169,id magna,3.77001E+12,quis,487,refused,1/14/2023 3:16,11/6/2021 11:12
571,130,tellus non,3.77001E+12,"non,",899,refused,2/26/2023 9:55,8/28/2022 8:47
572,80,Maecenas libero,3.77001E+12,fermentum,23,accepted,2/14/2023 12:56,1/21/2022 2:33
573,41,"pede, nonummy",3.77001E+12,mattis,626,cancelled,11/27/2022 2:01,10/3/2022 6:16
574,187,Integer in,3.77001E+12,lectus,44,cancelled,10/20/2022 9:41,10/10/2022 3:31
575,179,"elementum at,",3.77001E+12,enim,710,cancelled,12/1/2022 7:40,2/9/2023 12:52
576,94,odio. Aliquam,3.77001E+12,mauris.,773,cancelled,12/6/2022 7:20,4/4/2022 11:46
577,15,ultrices posuere,3.77001E+12,ipsum.,415,refused,12/20/2022 4:19,11/14/2021 10:52
578,86,Nulla facilisis.,3.77001E+12,tincidunt,331,accepted,10/31/2022 11:21,10/11/2021 7:38
579,130,gravida. Aliquam,3.77001E+12,lorem,471,cancelled,11/21/2022 7:32,9/22/2022 2:53
580,7,nisl. Quisque,3.77001E+12,"suscipit,",355,refused,12/26/2022 2:28,1/15/2022 12:16
581,68,mattis velit,3.77001E+12,luctus,251,accepted,10/7/2022 12:31,1/23/2023 3:31
582,69,"id, mollis",3.77001E+12,arcu.,197,accepted,11/28/2022 8:06,11/26/2021 7:59
583,2,lobortis ultrices.,3.77001E+12,"scelerisque,",77,accepted,2/24/2023 5:13,2/22/2022 2:25
584,146,tempor bibendum.,3.77001E+12,Morbi,381,accepted,1/25/2023 5:36,8/1/2022 12:25
585,51,ut dolor,3.77001E+12,Fusce,918,cancelled,12/28/2022 7:34,11/22/2021 9:21
586,15,nisi a,3.77001E+12,interdum.,667,accepted,2/17/2023 12:43,2/25/2023 1:07
587,81,mauris ut,3.77001E+12,"vitae,",168,cancelled,1/16/2023 2:44,10/25/2022 11:09
588,178,molestie tortor,3.77001E+12,eu,126,refused,2/3/2023 6:54,12/4/2021 8:59
589,99,molestie orci,3.77001E+12,non,693,accepted,1/17/2023 11:56,3/16/2022 2:47
590,93,at risus.,3.77001E+12,placerat,10,accepted,1/18/2023 4:34,8/18/2022 2:28
591,17,Maecenas malesuada,3.77001E+12,convallis,145,cancelled,10/19/2022 10:03,7/24/2022 2:30
592,105,orci lobortis,3.77001E+12,sem.,993,cancelled,1/7/2023 7:47,6/8/2022 11:11
593,106,facilisis. Suspendisse,3.77001E+12,a,776,cancelled,11/22/2022 5:24,7/24/2022 10:56
594,9,ipsum. Phasellus,3.77001E+12,lorem,285,refused,11/29/2022 3:54,9/9/2022 10:46
595,186,Donec egestas.,v3770009015028,primis,293,cancelled,11/18/2022 4:59,1/15/2023 8:34
596,43,at augue,3.77001E+12,elit.,580,accepted,10/10/2022 3:04,10/17/2022 2:30
597,7,Phasellus dapibus,3.77001E+12,Proin,99,cancelled,1/29/2023 12:04,11/12/2021 9:04
598,119,"et, eros.",3.77001E+12,"tempor,",337,accepted,12/7/2022 1:30,5/7/2022 5:01
599,148,consectetuer mauris,3.77001E+12,semper,691,cancelled,11/1/2022 7:59,9/19/2022 10:56
600,198,Phasellus libero,3.77001E+12,posuere,888,accepted,12/30/2022 8:05,1/2/2022 9:58
601,83,dignissim lacus.,3.77001E+12,"non,",427,cancelled,2/21/2023 4:33,10/1/2022 2:22
602,52,sem semper,3.77001E+12,nulla,314,accepted,2/26/2023 3:04,1/14/2023 9:15
603,92,nec tellus.,3.77001E+12,ad,795,cancelled,2/28/2023 12:37,12/12/2021 1:22
604,110,nunc interdum,3.77001E+12,Aenean,141,cancelled,11/28/2022 12:10,7/30/2022 2:35
605,18,Duis risus,3.77001E+12,aliquet.,496,cancelled,1/12/2023 9:24,12/31/2022 6:52
606,151,sit amet,3.77001E+12,et,164,refused,2/10/2023 7:06,8/16/2022 8:34
607,87,risus. Morbi,v3770009015028,nonummy,496,refused,1/29/2023 2:29,1/10/2022 1:26
608,91,"tempus, lorem",3.77001E+12,semper,578,cancelled,1/20/2023 5:49,10/5/2021 5:16
609,179,faucibus orci,3.77001E+12,lobortis,872,accepted,12/23/2022 6:02,11/28/2021 7:51
610,121,metus vitae,3.77001E+12,nunc.,895,cancelled,12/21/2022 11:55,2/22/2022 1:25
611,34,sit amet,3.77001E+12,dolor.,453,refused,1/16/2023 6:24,3/8/2022 10:10
612,94,Proin sed,3.77001E+12,nunc,908,cancelled,11/3/2022 5:18,7/8/2022 6:53
613,18,eu nibh,3.77001E+12,fringilla,468,refused,2/3/2023 5:30,10/23/2022 12:32
614,74,arcu. Curabitur,3.77001E+12,sodales,728,refused,1/3/2023 4:28,11/9/2022 9:39
615,177,"lobortis, nisi",3.77001E+12,Pellentesque,393,refused,11/4/2022 10:10,12/7/2021 8:11
616,32,et nunc.,3.77001E+12,hymenaeos.,142,accepted,11/9/2022 1:38,12/5/2021 1:23
617,192,amet nulla.,3.77001E+12,"scelerisque,",958,accepted,1/27/2023 3:56,4/8/2022 8:01
618,3,ante dictum,3.77001E+12,magnis,661,cancelled,10/5/2022 9:13,6/4/2022 2:28
619,86,Morbi vehicula.,3.77001E+12,Aliquam,623,accepted,10/25/2022 6:05,2/8/2022 4:18
620,88,odio vel,3.77001E+12,tristique,785,refused,10/8/2022 11:04,2/14/2022 12:00
621,198,fames ac,3.77001E+12,"non,",217,refused,2/14/2023 12:10,11/4/2021 5:23
622,88,"facilisis vitae,",3.77001E+12,turpis,601,cancelled,11/28/2022 10:41,2/2/2022 6:31
623,111,lacus. Quisque,3.77001E+12,Aenean,923,refused,1/23/2023 4:47,2/8/2023 6:08
624,138,Morbi neque,3.77001E+12,tellus.,918,cancelled,10/16/2022 1:37,12/21/2021 4:17
625,67,"malesuada vel,",3.77001E+12,Integer,953,refused,11/16/2022 6:29,1/8/2023 8:57
626,95,lacus. Nulla,3.77001E+12,vehicula,149,refused,1/29/2023 3:07,1/7/2023 12:18
627,198,mus. Donec,3.77001E+12,vitae,471,cancelled,1/19/2023 11:33,5/20/2022 8:45
628,20,Duis risus,3.77001E+12,Cras,280,accepted,10/14/2022 5:44,4/16/2022 9:56
629,138,metus. In,3.77001E+12,dis,435,accepted,12/9/2022 10:24,12/21/2022 1:26
630,27,fringilla mi,3.77001E+12,nec,885,refused,10/22/2022 6:53,1/22/2023 7:27
631,108,"Nunc ullamcorper,",3.77001E+12,Sed,717,accepted,2/15/2023 9:16,1/25/2023 11:45
632,61,nunc risus,3.77001E+12,orci,986,cancelled,10/22/2022 12:06,11/1/2021 6:04
633,80,"pede, nonummy",3.77001E+12,Cras,955,accepted,10/10/2022 7:20,2/2/2023 9:33
634,94,elit elit,3.77001E+12,rhoncus.,658,accepted,12/11/2022 10:13,10/25/2022 1:40
635,94,"in, hendrerit",3.77001E+12,ullamcorper,344,accepted,2/23/2023 1:13,10/30/2022 10:30
636,164,lectus convallis,3.77001E+12,sit,491,cancelled,11/8/2022 4:08,1/25/2023 8:18
637,143,eu lacus.,3.77001E+12,purus.,368,refused,11/13/2022 11:12,2/17/2022 9:18
638,55,interdum. Curabitur,3.77001E+12,"sem,",547,refused,11/28/2022 5:48,10/26/2021 10:17
639,57,ridiculus mus.,3.77001E+12,tristique,116,refused,10/29/2022 7:14,7/31/2022 12:59
640,47,imperdiet ornare.,3.77001E+12,Duis,532,accepted,11/26/2022 10:27,12/17/2022 4:14
641,108,Suspendisse aliquet,3.77001E+12,Nam,994,cancelled,11/13/2022 12:09,4/25/2022 12:45
642,159,"imperdiet nec,",v3770009015028,ligula,465,refused,12/19/2022 9:53,3/1/2022 5:45
643,94,"tristique ac,",3.77001E+12,rutrum,456,accepted,12/23/2022 7:53,8/9/2022 6:34
644,74,magna a,3.77001E+12,malesuada,729,cancelled,2/28/2023 3:50,3/20/2022 1:21
645,54,"a, facilisis",3.77001E+12,pede.,476,refused,10/28/2022 9:32,1/13/2022 4:25
646,113,volutpat nunc,3.77001E+12,orci,857,cancelled,2/26/2023 11:51,10/12/2022 10:09
647,155,nascetur ridiculus,3.77001E+12,molestie.,634,accepted,1/10/2023 8:01,12/12/2022 1:07
648,61,nec orci.,3.77001E+12,dis,806,accepted,12/13/2022 3:38,7/22/2022 10:04
649,30,"fringilla, porttitor",3.77001E+12,id,115,accepted,11/14/2022 12:42,6/14/2022 12:15
650,189,"consequat auctor,",3.77001E+12,lacus,387,cancelled,2/16/2023 2:19,5/22/2022 1:55
651,164,eget nisi,3.77001E+12,Sed,893,refused,12/18/2022 1:39,1/14/2023 4:12
652,100,"feugiat non,",3.77001E+12,aliquet,233,refused,11/24/2022 4:05,7/26/2022 12:58
653,161,eu turpis.,3.77001E+12,Donec,764,refused,2/25/2023 11:25,7/13/2022 5:28
654,52,gravida mauris,3.77001E+12,"non,",810,accepted,12/30/2022 2:42,9/17/2022 5:16
655,34,"scelerisque, lorem",3.77001E+12,"consectetuer,",286,refused,12/31/2022 11:13,6/10/2022 5:51
656,115,"at, velit.",3.77001E+12,"sed,",830,cancelled,11/20/2022 5:29,2/15/2022 8:56
657,95,sagittis semper.,v3770009015028,luctus,810,accepted,2/25/2023 6:17,1/26/2023 8:38
658,33,"Donec tempor,",3.77001E+12,"lorem,",172,accepted,2/6/2023 11:03,12/13/2021 8:15
659,93,Duis dignissim,3.77001E+12,pharetra,620,refused,1/1/2023 11:12,2/4/2023 3:02
660,192,"rutrum eu,",3.77001E+12,tristique,247,cancelled,10/27/2022 11:48,11/22/2021 3:44
661,155,Donec feugiat,3.77001E+12,sagittis,213,accepted,2/18/2023 2:45,1/16/2023 11:32
662,58,"mattis semper,",3.77001E+12,Aenean,812,accepted,12/5/2022 4:26,8/23/2022 12:57
663,74,semper rutrum.,3.77001E+12,velit,123,cancelled,11/2/2022 8:31,6/29/2022 1:42
664,49,nunc sed,3.77001E+12,nulla.,239,accepted,12/26/2022 3:56,1/6/2022 3:57
665,47,ac arcu.,3.77001E+12,"amet,",52,accepted,11/6/2022 5:22,10/2/2021 8:17
666,198,"mattis semper,",3.77001E+12,diam,998,refused,2/10/2023 2:25,1/16/2023 8:52
667,140,dictum. Proin,3.77001E+12,dictum,397,accepted,10/8/2022 9:07,1/27/2022 7:18
668,45,turpis. Aliquam,3.77001E+12,accumsan,945,cancelled,12/29/2022 5:38,6/3/2022 8:10
669,154,ridiculus mus.,3.77001E+12,id,542,cancelled,12/30/2022 9:32,2/16/2023 7:40
670,156,Duis volutpat,3.77001E+12,lorem,279,refused,1/5/2023 2:03,10/13/2022 9:02
671,138,libero. Proin,3.77001E+12,rutrum.,18,accepted,10/28/2022 5:38,11/5/2021 9:00
672,183,tristique neque,3.77001E+12,semper,631,cancelled,2/15/2023 11:24,1/12/2022 6:28
673,6,"elit, pharetra",3.77001E+12,Duis,527,cancelled,12/13/2022 11:25,6/13/2022 4:21
674,87,velit. Pellentesque,v3770009015028,"erat,",737,accepted,10/28/2022 9:23,12/4/2021 5:38
675,195,vitae nibh.,3.77001E+12,"enim,",222,accepted,2/18/2023 8:32,1/14/2022 12:41
676,35,tellus. Suspendisse,3.77001E+12,ligula.,233,accepted,1/18/2023 12:46,3/30/2022 2:37
677,115,tristique pharetra.,3.77001E+12,tellus,578,accepted,10/17/2022 2:23,6/16/2022 12:34
678,69,Vestibulum ante,3.77001E+12,urna.,866,cancelled,12/27/2022 12:46,1/23/2023 5:15
679,127,fringilla purus,3.77001E+12,vulputate,857,refused,10/8/2022 12:32,10/9/2022 10:25
680,131,dui. Fusce,3.77001E+12,ut,505,cancelled,1/16/2023 1:44,10/11/2022 7:54
681,162,faucibus orci,3.77001E+12,urna.,210,refused,12/19/2022 7:59,10/13/2022 11:00
682,159,eget varius,3.77001E+12,sit,541,accepted,2/27/2023 10:50,7/8/2022 1:23
683,198,at sem,3.77001E+12,dictum,567,accepted,10/29/2022 11:13,12/12/2021 11:50
684,103,vel lectus.,3.77001E+12,congue.,625,cancelled,10/19/2022 8:45,7/21/2022 11:55
685,143,"vulputate, posuere",3.77001E+12,sit,967,refused,11/11/2022 4:18,1/5/2022 12:43
686,138,egestas. Sed,3.77001E+12,Duis,877,refused,10/31/2022 7:16,5/15/2022 7:59
687,59,Pellentesque habitant,3.77001E+12,dapibus,409,accepted,11/13/2022 3:22,8/1/2022 2:40
688,142,euismod est,3.77001E+12,a,557,cancelled,2/2/2023 10:57,5/21/2022 3:46
689,106,"cursus non,",3.77001E+12,consectetuer,24,cancelled,12/24/2022 3:42,4/6/2022 10:41
690,34,non nisi.,3.77001E+12,nonummy,336,cancelled,2/10/2023 8:34,1/18/2023 11:47
691,188,gravida. Aliquam,3.77001E+12,Mauris,468,cancelled,12/13/2022 4:28,3/27/2022 2:10
692,27,"sem, consequat",3.77001E+12,est.,475,refused,1/9/2023 10:45,11/30/2022 1:11
693,21,tincidunt congue,3.77001E+12,Sed,796,accepted,1/28/2023 2:35,3/24/2022 4:38
694,46,"aliquam, enim",3.77001E+12,turpis.,251,accepted,10/17/2022 8:52,4/8/2022 10:14
695,29,"eget, venenatis",3.77001E+12,consectetuer,613,cancelled,2/14/2023 8:52,12/14/2022 3:30
696,116,magna tellus,3.77001E+12,mauris.,636,refused,11/14/2022 12:53,10/18/2021 7:17
697,111,lorem tristique,3.77001E+12,sollicitudin,771,cancelled,2/18/2023 5:38,10/9/2021 4:39
698,59,blandit mattis.,3.77001E+12,"non,",961,cancelled,12/8/2022 9:14,11/27/2021 5:49
699,190,"in, dolor.",3.77001E+12,Mauris,964,refused,2/23/2023 3:42,3/31/2022 2:20
700,117,"molestie in,",3.77001E+12,vestibulum,199,refused,11/6/2022 5:28,6/10/2022 2:28
701,162,orci. Ut,3.77001E+12,dictum,348,accepted,11/20/2022 2:14,1/20/2023 8:21
702,21,purus. Maecenas,3.77001E+12,ipsum,509,accepted,1/14/2023 3:04,5/17/2022 9:28
703,50,lobortis. Class,3.77001E+12,magna.,523,refused,2/27/2023 7:58,10/20/2021 9:43
704,138,Aliquam nisl.,3.77001E+12,aliquam,973,refused,10/8/2022 8:00,12/19/2021 9:43
705,127,"at, nisi.",3.77001E+12,dui.,964,refused,11/14/2022 11:54,10/5/2021 12:29
706,75,quis diam,3.77001E+12,eu,842,cancelled,1/16/2023 6:06,11/13/2021 3:11
707,132,sapien imperdiet,3.77001E+12,fringilla,122,refused,1/6/2023 8:52,10/31/2021 11:14
708,151,per conubia,3.77001E+12,nec,414,cancelled,1/3/2023 3:27,6/6/2022 6:22
709,63,ipsum primis,3.77001E+12,tellus,756,cancelled,1/27/2023 12:47,3/6/2022 6:29
710,22,Praesent interdum,3.77001E+12,lacinia,612,accepted,12/20/2022 11:52,10/30/2021 1:48
711,191,vitae odio,3.77001E+12,tincidunt,548,cancelled,12/31/2022 5:56,5/23/2022 11:38
712,76,et malesuada,3.77001E+12,non,410,accepted,12/23/2022 10:19,5/16/2022 6:14
713,44,amet nulla.,3.77001E+12,feugiat,738,cancelled,2/21/2023 7:45,2/2/2022 6:26
714,161,eu erat,3.77001E+12,lectus,442,accepted,12/6/2022 12:21,6/15/2022 2:35
715,26,amet orci.,3.77001E+12,Quisque,77,cancelled,1/15/2023 10:57,12/13/2021 1:27
716,141,ante. Nunc,3.77001E+12,"at,",9,cancelled,11/24/2022 9:06,12/14/2021 6:24
717,140,Maecenas libero,3.77001E+12,et,892,cancelled,2/3/2023 9:36,5/28/2022 11:31
718,191,imperdiet ornare.,3.77001E+12,ligula.,37,refused,2/21/2023 6:57,11/3/2021 1:21
719,144,erat eget,3.77001E+12,lobortis.,478,refused,1/21/2023 6:12,11/16/2021 8:10
720,115,Aliquam gravida,3.77001E+12,quis,438,accepted,12/26/2022 2:31,1/18/2022 12:22
721,113,ante. Nunc,3.77001E+12,Curabitur,837,cancelled,11/11/2022 5:24,4/12/2022 3:33
722,123,ipsum. Phasellus,3.77001E+12,bibendum.,2,refused,2/9/2023 1:35,1/19/2023 10:52
723,135,morbi tristique,3.77001E+12,et,169,accepted,12/20/2022 10:35,3/29/2022 2:25
724,85,"sit amet,",3.77001E+12,nibh,418,cancelled,11/19/2022 8:09,12/2/2022 11:27
725,188,augue scelerisque,3.77001E+12,libero,482,cancelled,1/15/2023 4:02,5/11/2022 4:44
726,31,euismod est,3.77001E+12,dapibus,728,accepted,10/30/2022 2:52,4/14/2022 5:58
727,195,tempor diam,3.77001E+12,Aliquam,470,accepted,12/5/2022 5:30,6/3/2022 12:48
728,143,volutpat nunc,3.77001E+12,ligula,804,cancelled,12/29/2022 5:48,9/1/2022 11:22
729,138,eget magna.,3.77001E+12,magna.,687,cancelled,10/31/2022 3:18,3/8/2022 3:34
730,86,luctus lobortis.,3.77001E+12,sem,751,cancelled,1/15/2023 7:40,9/28/2022 1:13
731,66,primis in,3.77001E+12,nunc,123,cancelled,1/29/2023 6:03,5/21/2022 2:03
732,60,ac tellus.,3.77001E+12,Nam,774,refused,10/11/2022 6:37,10/13/2021 10:45
733,55,adipiscing elit.,3.77001E+12,eu,124,cancelled,10/3/2022 2:02,11/19/2022 12:20
734,59,eu augue,3.77001E+12,id,471,cancelled,10/19/2022 12:56,11/1/2021 8:47
735,49,malesuada fringilla,3.77001E+12,"eleifend,",114,cancelled,11/12/2022 8:23,2/10/2022 7:32
736,134,amet orci.,3.77001E+12,augue.,973,cancelled,1/8/2023 11:41,3/6/2022 2:15
737,129,neque et,3.77001E+12,velit.,526,refused,1/7/2023 7:28,10/31/2022 7:23
738,13,risus. Nulla,3.77001E+12,Morbi,652,accepted,12/1/2022 8:35,8/19/2022 3:44
739,13,"ligula elit,",3.77001E+12,"eleifend,",168,accepted,11/10/2022 1:09,5/24/2022 7:33
740,3,tincidunt nibh.,3.77001E+12,sagittis.,846,cancelled,11/24/2022 7:07,12/1/2022 5:52
741,35,"eget, venenatis",3.77001E+12,inceptos,259,refused,2/13/2023 9:04,12/6/2021 6:30
742,180,justo sit,3.77001E+12,In,780,refused,10/13/2022 6:34,1/17/2023 4:22
743,40,lobortis. Class,3.77001E+12,"pede,",483,cancelled,12/30/2022 12:51,1/6/2022 9:08
744,153,pede. Nunc,3.77001E+12,Aenean,126,cancelled,10/15/2022 11:16,5/23/2022 7:59
745,159,Donec est.,3.77001E+12,adipiscing,844,cancelled,12/31/2022 12:40,11/10/2022 6:17
746,109,orci lobortis,3.77001E+12,enim.,736,cancelled,10/27/2022 4:28,12/11/2022 11:28
747,37,Aenean eget,3.77001E+12,est,94,accepted,11/13/2022 10:22,7/11/2022 3:03
748,25,laoreet lectus,3.77001E+12,sed,776,refused,1/13/2023 12:19,3/18/2022 1:29
749,187,"rutrum, justo.",3.77001E+12,Integer,39,cancelled,12/23/2022 2:13,5/28/2022 10:22
750,16,erat vitae,3.77001E+12,ridiculus,514,cancelled,1/12/2023 2:41,12/28/2022 3:56
751,126,"eu, euismod",3.77001E+12,mollis.,363,cancelled,2/11/2023 11:30,11/2/2021 10:06
752,127,pharetra. Nam,3.77001E+12,ipsum,89,cancelled,1/16/2023 1:31,2/5/2023 10:06
753,22,aptent taciti,3.77001E+12,accumsan,388,cancelled,11/1/2022 5:49,9/17/2022 4:12
754,81,"faucibus leo,",3.77001E+12,sit,879,cancelled,2/17/2023 10:18,6/1/2022 5:49
755,117,gravida molestie,3.77001E+12,dui.,66,refused,11/30/2022 11:02,6/25/2022 3:47
756,104,mauris. Suspendisse,3.77001E+12,faucibus,73,accepted,1/9/2023 12:53,8/16/2022 11:34
757,181,magna. Phasellus,3.77001E+12,sed,22,cancelled,2/17/2023 11:04,10/25/2021 4:57
758,32,non magna.,v3770009015028,scelerisque,103,cancelled,10/20/2022 3:48,1/21/2022 3:37
759,153,neque non,3.77001E+12,dictum,150,refused,1/16/2023 4:57,1/24/2022 1:57
760,12,"fermentum vel,",3.77001E+12,eget,623,refused,10/14/2022 4:20,10/28/2022 4:43
761,5,"non, lobortis",3.77001E+12,risus.,272,refused,2/14/2023 2:08,10/6/2022 5:35
762,121,Cras sed,3.77001E+12,lacinia.,528,refused,1/8/2023 7:34,2/13/2023 5:12
763,43,tristique pharetra.,3.77001E+12,"et,",398,cancelled,12/28/2022 1:05,4/13/2022 6:58
764,21,at augue,3.77001E+12,"enim,",777,cancelled,1/19/2023 11:08,4/14/2022 2:48
765,137,vel quam,3.77001E+12,justo,403,accepted,1/14/2023 10:37,8/31/2022 3:46
766,20,"dolor, nonummy",3.77001E+12,"pellentesque,",304,cancelled,1/5/2023 1:05,10/23/2022 8:12
767,194,sit amet,3.77001E+12,neque.,171,refused,12/25/2022 2:37,12/7/2022 9:18
768,173,"congue a,",3.77001E+12,In,438,accepted,11/11/2022 8:12,7/23/2022 6:21
769,46,"aliquam, enim",3.77001E+12,venenatis,580,accepted,11/14/2022 4:31,6/11/2022 11:49
770,43,sociis natoque,3.77001E+12,"vitae,",266,cancelled,10/31/2022 12:21,7/9/2022 4:07
771,33,dolor. Fusce,3.77001E+12,orci,362,accepted,2/9/2023 4:16,11/26/2021 12:08
772,92,nisi. Cum,3.77001E+12,libero.,249,refused,12/20/2022 12:51,3/17/2022 10:39
773,114,"non, lobortis",3.77001E+12,interdum,783,accepted,12/31/2022 2:19,5/11/2022 1:26
774,22,"cursus luctus,",3.77001E+12,ac,603,cancelled,2/21/2023 11:27,10/5/2022 4:39
775,61,quam vel,3.77001E+12,Nullam,361,refused,10/28/2022 2:29,1/29/2023 12:41
776,151,"consequat auctor,",3.77001E+12,consectetuer,536,cancelled,11/28/2022 4:19,12/29/2022 12:05
777,52,ultricies ligula.,3.77001E+12,nec,560,accepted,2/16/2023 2:35,10/3/2021 5:21
778,125,luctus et,3.77001E+12,neque,721,cancelled,10/30/2022 2:03,11/6/2021 10:51
779,62,"lobortis quis,",3.77001E+12,Nunc,556,cancelled,2/12/2023 11:03,1/19/2022 4:35
780,101,ac urna.,3.77001E+12,"dui,",836,accepted,1/4/2023 5:23,11/21/2022 8:34
781,158,sit amet,3.77001E+12,"lobortis,",415,accepted,11/26/2022 1:22,12/8/2021 11:19
782,89,lobortis quam,3.77001E+12,Donec,983,cancelled,2/3/2023 8:26,11/22/2022 11:21
783,158,mauris. Morbi,3.77001E+12,iaculis,409,refused,12/24/2022 12:13,10/26/2022 6:17
784,24,pede nec,v3770009015028,Curabitur,819,accepted,11/22/2022 3:32,11/6/2021 5:10
785,122,auctor. Mauris,v3770009015028,blandit,467,refused,2/13/2023 2:42,11/24/2022 7:41
786,178,nisi nibh,3.77001E+12,pede,19,cancelled,10/24/2022 11:52,8/19/2022 10:17
787,124,enim. Nunc,3.77001E+12,arcu.,508,refused,11/23/2022 11:35,9/3/2022 3:27
788,108,ligula. Donec,3.77001E+12,Curabitur,309,accepted,12/9/2022 9:02,12/8/2021 2:53
789,159,a sollicitudin,3.77001E+12,felis,683,refused,1/4/2023 1:46,12/15/2022 2:14
790,49,mi fringilla,3.77001E+12,Donec,469,cancelled,10/4/2022 6:34,9/17/2022 11:59
791,151,ultrices posuere,3.77001E+12,non,341,refused,10/7/2022 5:32,2/27/2023 8:36
792,191,sem. Nulla,3.77001E+12,et,689,refused,11/17/2022 10:33,5/14/2022 8:11
793,121,"est, congue",3.77001E+12,vitae,684,refused,10/27/2022 8:35,4/23/2022 4:04
794,132,cursus. Nunc,3.77001E+12,dolor.,822,cancelled,10/28/2022 8:23,6/4/2022 11:19
795,59,interdum. Sed,3.77001E+12,lobortis,897,cancelled,12/8/2022 4:49,12/6/2021 6:34
796,67,"nec, diam.",3.77001E+12,Mauris,179,cancelled,12/16/2022 9:15,9/13/2022 11:27
797,72,augue malesuada,3.77001E+12,ut,408,cancelled,11/19/2022 5:21,10/15/2022 8:21
798,108,"cursus a,",3.77001E+12,in,331,cancelled,1/8/2023 11:22,8/4/2022 9:51
799,179,scelerisque scelerisque,3.77001E+12,Aenean,284,cancelled,12/11/2022 1:09,9/3/2022 1:20
800,23,nascetur ridiculus,3.77001E+12,ornare,450,accepted,11/8/2022 8:51,9/17/2022 6:58
801,129,mauris. Morbi,3.77001E+12,Mauris,981,cancelled,12/18/2022 6:45,9/19/2022 1:37
802,19,eget magna.,3.77001E+12,Suspendisse,249,cancelled,2/27/2023 3:26,12/14/2021 1:50
803,62,"rutrum, justo.",3.77001E+12,ipsum,707,accepted,2/5/2023 9:12,11/3/2021 1:31
804,23,eget massa.,3.77001E+12,quam.,334,cancelled,1/30/2023 2:05,12/10/2021 2:09
805,125,interdum libero,3.77001E+12,augue,438,cancelled,12/17/2022 8:48,10/8/2021 3:08
